time, Azimuth, channel 5 distance, channel5 X, channel5 Y, channel5 Z, error
0.160614, 1.038333, 3.004000, 0.054437, 3.003507, 0.000000, 0.003507
0.160893, 1.145000, 3.000000, 0.059948, 2.999401, 0.000000, -0.000599
0.161158, 1.236667, 3.000000, 0.064747, 2.999301, 0.000000, -0.000699
0.161422, 1.336667, 3.000000, 0.069981, 2.999184, 0.000000, -0.000816
0.161698, 1.436667, 3.000000, 0.075216, 2.999057, 0.000000, -0.000943
0.161962, 1.536667, 3.008000, 0.080665, 3.006918, 0.000000, 0.006918
0.162229, 1.636667, 3.004000, 0.085798, 3.002774, 0.000000, 0.002774
0.162530, 1.736667, 3.004000, 0.091039, 3.002620, 0.000000, 0.002620
0.163844, 1.836667, 3.004000, 0.096279, 3.002457, 0.000000, 0.002457
0.164121, 1.936667, 3.008000, 0.101655, 3.006282, 0.000000, 0.006282
0.164408, 2.036667, 3.008000, 0.106901, 3.006100, 0.000000, 0.006100
0.164682, 2.136667, 3.008000, 0.112148, 3.005909, 0.000000, 0.005909
0.164956, 2.236667, 3.008000, 0.117394, 3.005708, 0.000000, 0.005708
0.165266, 2.336667, 3.004000, 0.122477, 3.001502, 0.000000, 0.001502
0.165533, 2.436667, 3.008000, 0.127885, 3.005280, 0.000000, 0.005280
0.165803, 2.536667, 3.012000, 0.133307, 3.009049, 0.000000, 0.009049
0.166084, 2.635000, 3.008000, 0.138287, 3.004820, 0.000000, 0.004820
0.166347, 2.726667, 3.004000, 0.142904, 3.000599, 0.000000, 0.000599
0.166624, 2.826667, 3.004000, 0.148141, 3.000345, 0.000000, 0.000345
0.166904, 2.926667, 3.008000, 0.153582, 3.004077, 0.000000, 0.004077
0.168291, 3.026667, 3.016000, 0.159247, 3.011793, 0.000000, 0.011793
0.168573, 3.126667, 3.012000, 0.164285, 3.007516, 0.000000, 0.007516
0.168850, 3.226667, 3.008000, 0.169309, 3.003231, 0.000000, 0.003231
0.169119, 3.326667, 3.012000, 0.174782, 3.006925, 0.000000, 0.006925
0.169390, 3.426667, 3.016000, 0.180269, 3.010608, 0.000000, 0.010608
0.169667, 3.526667, 3.016000, 0.185523, 3.010289, 0.000000, 0.010289
0.169947, 3.626667, 3.016000, 0.190777, 3.009960, 0.000000, 0.009960
0.170222, 3.726667, 3.012000, 0.195770, 3.005631, 0.000000, 0.005631
0.170498, 3.826667, 3.016000, 0.201283, 3.009276, 0.000000, 0.009276
0.170775, 3.926667, 3.016000, 0.206535, 3.008920, 0.000000, 0.008920
0.345633, 356.066667, 2.996000, -0.205513, 2.988943, 0.000000, -0.011057
0.345993, 356.166667, 3.000000, -0.200563, 2.993288, 0.000000, -0.006712
0.346271, 356.266667, 3.000000, -0.195339, 2.993634, 0.000000, -0.006366
0.346542, 356.366667, 2.996000, -0.189860, 2.989978, 0.000000, -0.010022
0.347762, 356.466667, 2.992000, -0.184395, 2.986313, 0.000000, -0.013687
0.348064, 356.566667, 2.992000, -0.179182, 2.986630, 0.000000, -0.013370
0.348345, 356.666667, 2.996000, -0.174202, 2.990931, 0.000000, -0.009069
0.348645, 356.766667, 3.004000, -0.169433, 2.999218, 0.000000, -0.000782
0.348987, 356.866667, 3.000000, -0.163979, 2.995515, 0.000000, -0.004485
0.349299, 356.966667, 2.992000, -0.158327, 2.987808, 0.000000, -0.012192
0.349579, 357.066667, 2.996000, -0.153317, 2.992075, 0.000000, -0.007925
0.349873, 357.166667, 2.996000, -0.148095, 2.992338, 0.000000, -0.007662
0.350190, 357.266667, 3.000000, -0.143063, 2.996587, 0.000000, -0.003413
0.350476, 357.366667, 3.000000, -0.137832, 2.996832, 0.000000, -0.003168
0.350737, 357.466667, 2.992000, -0.132248, 2.989076, 0.000000, -0.010924
0.350998, 357.566667, 2.996000, -0.127201, 2.993299, 0.000000, -0.006701
0.352653, 358.856667, 3.000000, -0.059861, 2.999403, 0.000000, -0.000597
0.353096, 358.956667, 2.996000, -0.054553, 2.995503, 0.000000, -0.004497
0.353382, 359.056667, 3.000000, -0.049391, 2.999593, 0.000000, -0.000407
0.353665, 359.156667, 3.000000, -0.044155, 2.999675, 0.000000, -0.000325
0.353973, 359.255000, 3.004000, -0.039059, 3.003746, 0.000000, 0.003746
0.354274, 359.348333, 3.000000, -0.034120, 2.999806, 0.000000, -0.000194
0.354555, 359.455000, 2.996000, -0.028498, 2.995864, 0.000000, -0.004136
0.354831, 359.548333, 3.000000, -0.023649, 2.999907, 0.000000, -0.000093
0.355098, 359.655000, 3.004000, -0.018088, 3.003946, 0.000000, 0.003946
0.355362, 359.746667, 3.008000, -0.013300, 3.007971, 0.000000, 0.007971
0.355625, 359.846667, 3.000000, -0.008029, 2.999989, 0.000000, -0.000011
0.355905, 359.946667, 3.000000, -0.002793, 2.999999, 0.000000, -0.000001
0.357252, 0.046667, 3.000000, 0.002443, 2.999999, 0.000000, -0.000001
0.357526, 0.146667, 3.004000, 0.007690, 3.003990, 0.000000, 0.003990
0.357806, 0.246667, 3.004000, 0.012933, 3.003972, 0.000000, 0.003972
0.358155, 0.346667, 3.004000, 0.018176, 3.003945, 0.000000, 0.003945
0.358454, 0.446667, 3.000000, 0.023387, 2.999909, 0.000000, -0.000091
0.358750, 0.546667, 3.000000, 0.028623, 2.999863, 0.000000, -0.000137
0.359051, 0.646667, 3.004000, 0.033904, 3.003809, 0.000000, 0.003809
0.359329, 0.746667, 3.004000, 0.039146, 3.003745, 0.000000, 0.003745
0.359596, 0.846667, 3.000000, 0.044330, 2.999672, 0.000000, -0.000328
0.359862, 0.946667, 2.996000, 0.049499, 2.995591, 0.000000, -0.004409
0.360128, 1.046667, 3.004000, 0.054873, 3.003499, 0.000000, 0.003499
0.360389, 1.146667, 3.004000, 0.060115, 3.003398, 0.000000, 0.003398
0.361708, 1.246667, 3.008000, 0.065444, 3.007288, 0.000000, 0.007288
0.361984, 1.346667, 3.004000, 0.070599, 3.003170, 0.000000, 0.003170
0.362251, 1.446667, 3.000000, 0.075739, 2.999044, 0.000000, -0.000956
0.362514, 1.545000, 3.004000, 0.080994, 3.002908, 0.000000, 0.002908
0.362795, 1.636667, 3.008000, 0.085913, 3.006773, 0.000000, 0.006773
0.363058, 1.736667, 3.008000, 0.091160, 3.006618, 0.000000, 0.006618
0.363318, 1.836667, 3.004000, 0.096279, 3.002457, 0.000000, 0.002457
0.363595, 1.936667, 3.008000, 0.101655, 3.006282, 0.000000, 0.006282
0.363858, 2.036667, 3.008000, 0.106901, 3.006100, 0.000000, 0.006100
0.364118, 2.136667, 3.008000, 0.112148, 3.005909, 0.000000, 0.005909
0.364420, 2.236667, 3.008000, 0.117394, 3.005708, 0.000000, 0.005708
0.364683, 2.336667, 3.008000, 0.122640, 3.005499, 0.000000, 0.005499
0.365982, 2.436667, 3.008000, 0.127885, 3.005280, 0.000000, 0.005280
0.366267, 2.536667, 3.008000, 0.133130, 3.005052, 0.000000, 0.005052
0.366537, 2.636667, 3.008000, 0.138375, 3.004816, 0.000000, 0.004816
0.366799, 2.736667, 3.016000, 0.144001, 3.012560, 0.000000, 0.012560
0.367062, 2.836667, 3.012000, 0.149061, 3.008309, 0.000000, 0.008309
0.367337, 2.936667, 3.012000, 0.154311, 3.008045, 0.000000, 0.008045
0.367601, 3.035000, 3.008000, 0.159261, 3.003781, 0.000000, 0.003781
0.367876, 3.128333, 3.016000, 0.164591, 3.011506, 0.000000, 0.011506
0.368298, 3.236667, 3.016000, 0.170285, 3.011189, 0.000000, 0.011189
0.368619, 3.336667, 3.016000, 0.175540, 3.010887, 0.000000, 0.010887
0.368980, 3.435000, 3.016000, 0.180707, 3.010581, 0.000000, 0.010581
0.369440, 3.525000, 3.012000, 0.185190, 3.006301, 0.000000, 0.006301
0.371327, 3.635000, 3.020000, 0.191469, 3.013924, 0.000000, 0.013924
0.371755, 3.726667, 3.016000, 0.196030, 3.009623, 0.000000, 0.009623
0.372039, 3.826667, 3.020000, 0.201550, 3.013267, 0.000000, 0.013267
0.372326, 3.926667, 3.016000, 0.206535, 3.008920, 0.000000, 0.008920
0.546761, 357.076667, 2.996000, -0.152795, 2.992101, 0.000000, -0.007899
0.547082, 357.176667, 2.996000, -0.147573, 2.992363, 0.000000, -0.007637
0.547342, 357.276667, 2.996000, -0.142350, 2.992616, 0.000000, -0.007384
0.547611, 357.376667, 3.000000, -0.137309, 2.996856, 0.000000, -0.003144
0.547869, 357.475000, 3.000000, -0.132166, 2.997087, 0.000000, -0.002913
0.548119, 357.566667, 2.996000, -0.127201, 2.993299, 0.000000, -0.006701
0.548384, 357.666667, 2.996000, -0.121976, 2.993516, 0.000000, -0.006484
0.548632, 357.766667, 3.000000, -0.116907, 2.997721, 0.000000, -0.002279
0.548882, 357.866667, 3.000000, -0.111675, 2.997921, 0.000000, -0.002079
0.549148, 357.966667, 3.000000, -0.106443, 2.998111, 0.000000, -0.001889
0.549398, 358.066667, 3.000000, -0.101210, 2.998292, 0.000000, -0.001708
0.549644, 358.166667, 3.000000, -0.095977, 2.998464, 0.000000, -0.001536
0.550916, 358.266667, 3.000000, -0.090743, 2.998627, 0.000000, -0.001373
0.551179, 358.366667, 2.996000, -0.085396, 2.994783, 0.000000, -0.005217
0.551429, 358.466667, 2.996000, -0.080169, 2.994927, 0.000000, -0.005073
0.551678, 358.666667, 2.996000, -0.069714, 2.995189, 0.000000, -0.004811
0.551926, 358.766667, 2.992000, -0.064400, 2.991307, 0.000000, -0.008693
0.552197, 358.866667, 3.000000, -0.059337, 2.999413, 0.000000, -0.000587
0.552457, 358.966667, 3.000000, -0.054102, 2.999512, 0.000000, -0.000488
0.552710, 359.066667, 2.996000, -0.048802, 2.995603, 0.000000, -0.004397
0.552958, 359.166667, 3.000000, -0.043632, 2.999683, 0.000000, -0.000317
0.553205, 359.266667, 2.996000, -0.038345, 2.995755, 0.000000, -0.004245
0.553454, 359.366667, 3.000000, -0.033161, 2.999817, 0.000000, -0.000183
0.554706, 0.656667, 3.000000, 0.034382, 2.999803, 0.000000, -0.000197
0.554976, 0.756667, 3.000000, 0.039618, 2.999738, 0.000000, -0.000262
0.555231, 0.856667, 3.000000, 0.044853, 2.999665, 0.000000, -0.000335
0.555479, 0.956667, 3.000000, 0.050089, 2.999582, 0.000000, -0.000418
0.555728, 1.056667, 3.004000, 0.055398, 3.003489, 0.000000, 0.003489
0.555972, 1.156667, 3.004000, 0.060640, 3.003388, 0.000000, 0.003388
0.556225, 1.255000, 3.004000, 0.065794, 3.003279, 0.000000, 0.003279
0.556481, 1.346667, 3.004000, 0.070599, 3.003170, 0.000000, 0.003170
0.556729, 1.448333, 3.008000, 0.076029, 3.007039, 0.000000, 0.007039
0.556976, 1.555000, 3.008000, 0.081627, 3.006892, 0.000000, 0.006892
0.557221, 1.646667, 3.000000, 0.086207, 2.998761, 0.000000, -0.001239
0.557464, 1.746667, 3.004000, 0.091563, 3.002604, 0.000000, 0.002604
0.558745, 1.846667, 3.004000, 0.096803, 3.002440, 0.000000, 0.002440
0.559035, 1.946667, 3.012000, 0.102315, 3.010262, 0.000000, 0.010262
0.559289, 2.046667, 3.004000, 0.107283, 3.002084, 0.000000, 0.002084
0.559540, 2.146667, 3.004000, 0.112523, 3.001892, 0.000000, 0.001892
0.559795, 2.246667, 3.008000, 0.117919, 3.005688, 0.000000, 0.005688
0.560040, 2.346667, 3.008000, 0.123164, 3.005477, 0.000000, 0.005477
0.560288, 2.446667, 3.012000, 0.128581, 3.009254, 0.000000, 0.009254
0.560531, 2.546667, 3.008000, 0.133655, 3.005029, 0.000000, 0.005029
0.560801, 2.646667, 3.004000, 0.138715, 3.000796, 0.000000, 0.000796
0.561049, 2.746667, 3.012000, 0.144335, 3.008540, 0.000000, 0.008540
0.561308, 2.846667, 3.016000, 0.149784, 3.012278, 0.000000, 0.012278
0.561564, 2.946667, 3.008000, 0.154630, 3.004023, 0.000000, 0.004023
0.746517, 356.066667, 2.992000, -0.205238, 2.984952, 0.000000, -0.015048
0.746841, 356.166667, 3.000000, -0.200563, 2.993288, 0.000000, -0.006712
0.747121, 356.266667, 3.000000, -0.195339, 2.993634, 0.000000, -0.006366
0.747381, 356.366667, 2.996000, -0.189860, 2.989978, 0.000000, -0.010022
0.747650, 356.466667, 2.992000, -0.184395, 2.986313, 0.000000, -0.013687
0.748869, 356.566667, 2.996000, -0.179422, 2.990623, 0.000000, -0.009377
0.749147, 356.666667, 3.000000, -0.174434, 2.994924, 0.000000, -0.005076
0.749404, 356.766667, 2.996000, -0.168981, 2.991231, 0.000000, -0.008769
0.749671, 356.866667, 3.000000, -0.163979, 2.995515, 0.000000, -0.004485
0.749930, 356.966667, 2.996000, -0.158539, 2.991802, 0.000000, -0.008198
0.750194, 357.066667, 2.996000, -0.153317, 2.992075, 0.000000, -0.007925
0.750449, 357.166667, 2.996000, -0.148095, 2.992338, 0.000000, -0.007662
0.750718, 357.266667, 3.000000, -0.143063, 2.996587, 0.000000, -0.003413
0.750973, 357.366667, 2.996000, -0.137649, 2.992836, 0.000000, -0.007164
0.751239, 357.466667, 2.992000, -0.132248, 2.989076, 0.000000, -0.010924
0.751493, 357.566667, 2.992000, -0.127031, 2.989302, 0.000000, -0.010698
0.751762, 357.666667, 3.000000, -0.122139, 2.997513, 0.000000, -0.002487
0.753177, 358.956667, 2.996000, -0.054553, 2.995503, 0.000000, -0.004497
0.753459, 359.056667, 2.992000, -0.049259, 2.991594, 0.000000, -0.008406
0.753718, 359.156667, 2.992000, -0.044037, 2.991676, 0.000000, -0.008324
0.753985, 359.256667, 2.996000, -0.038868, 2.995748, 0.000000, -0.004252
0.754269, 359.356667, 3.000000, -0.033684, 2.999811, 0.000000, -0.000189
0.754538, 359.455000, 2.996000, -0.028498, 2.995864, 0.000000, -0.004136
0.754795, 359.548333, 3.000000, -0.023649, 2.999907, 0.000000, -0.000093
0.755061, 359.655000, 2.996000, -0.018040, 2.995946, 0.000000, -0.004054
0.755320, 359.746667, 3.004000, -0.013282, 3.003971, 0.000000, 0.003971
0.755587, 359.846667, 2.996000, -0.008018, 2.995989, 0.000000, -0.004011
0.755841, 359.948333, 3.000000, -0.002705, 2.999999, 0.000000, -0.000001
0.756109, 0.058333, 3.004000, 0.003058, 3.003998, 0.000000, 0.003998
0.757357, 0.146667, 3.004000, 0.007690, 3.003990, 0.000000, 0.003990
0.757617, 0.246667, 3.000000, 0.012915, 2.999972, 0.000000, -0.000028
0.757886, 0.346667, 2.996000, 0.018127, 2.995945, 0.000000, -0.004055
0.758175, 0.446667, 3.000000, 0.023387, 2.999909, 0.000000, -0.000091
0.758446, 0.546667, 3.000000, 0.028623, 2.999863, 0.000000, -0.000137
0.758699, 0.646667, 3.004000, 0.033904, 3.003809, 0.000000, 0.003809
0.758970, 0.746667, 3.000000, 0.039094, 2.999745, 0.000000, -0.000255
0.759223, 0.846667, 3.004000, 0.044389, 3.003672, 0.000000, 0.003672
0.759486, 0.946667, 3.000000, 0.049565, 2.999591, 0.000000, -0.000409
0.759743, 1.046667, 3.004000, 0.054873, 3.003499, 0.000000, 0.003499
0.760008, 1.146667, 3.004000, 0.060115, 3.003398, 0.000000, 0.003398
0.760263, 1.246667, 3.004000, 0.065357, 3.003289, 0.000000, 0.003289
0.761500, 2.536667, 3.008000, 0.133130, 3.005052, 0.000000, 0.005052
0.761760, 2.636667, 3.012000, 0.138559, 3.008811, 0.000000, 0.008811
0.762046, 2.736667, 3.016000, 0.144001, 3.012560, 0.000000, 0.012560
0.762314, 2.836667, 3.016000, 0.149259, 3.012304, 0.000000, 0.012304
0.762583, 2.936667, 3.012000, 0.154311, 3.008045, 0.000000, 0.008045
0.762836, 3.036667, 3.012000, 0.159561, 3.007771, 0.000000, 0.007771
0.763125, 3.136667, 3.016000, 0.165029, 3.011482, 0.000000, 0.011482
0.763380, 3.236667, 3.016000, 0.170285, 3.011189, 0.000000, 0.011189
0.763644, 3.336667, 3.012000, 0.175307, 3.006894, 0.000000, 0.006894
0.763897, 3.436667, 3.012000, 0.180555, 3.006583, 0.000000, 0.006583
0.764163, 3.536667, 3.012000, 0.185802, 3.006264, 0.000000, 0.006264
0.764415, 3.636667, 3.020000, 0.191556, 3.013919, 0.000000, 0.013919
0.765659, 3.736667, 3.016000, 0.196555, 3.009588, 0.000000, 0.009588
0.765922, 3.836667, 3.016000, 0.201808, 3.009241, 0.000000, 0.009241
0.766177, 3.936667, 3.020000, 0.207334, 3.012874, 0.000000, 0.012874
0.946564, 356.056667, 2.996000, -0.206034, 2.988907, 0.000000, -0.011093
0.947856, 356.156667, 3.000000, -0.201086, 2.993253, 0.000000, -0.006747
0.948124, 356.256667, 2.996000, -0.195600, 2.989608, 0.000000, -0.010392
0.948382, 356.356667, 2.996000, -0.190382, 2.989945, 0.000000, -0.010055
0.948646, 356.456667, 2.992000, -0.184916, 2.986280, 0.000000, -0.013720
0.948898, 356.556667, 2.996000, -0.179944, 2.990591, 0.000000, -0.009409
0.949173, 356.656667, 3.000000, -0.174957, 2.994894, 0.000000, -0.005106
0.949426, 356.756667, 2.992000, -0.169277, 2.987208, 0.000000, -0.012792
0.949674, 356.856667, 2.996000, -0.164283, 2.991492, 0.000000, -0.008508
0.949926, 356.956667, 2.996000, -0.159061, 2.991775, 0.000000, -0.008225
0.950185, 357.056667, 2.996000, -0.153839, 2.992048, 0.000000, -0.007952
0.950433, 357.156667, 3.000000, -0.148815, 2.996307, 0.000000, -0.003693
0.950682, 357.256667, 2.996000, -0.143394, 2.992566, 0.000000, -0.007434
0.951904, 357.356667, 3.000000, -0.138356, 2.996808, 0.000000, -0.003192
0.952187, 357.456667, 2.996000, -0.132947, 2.993049, 0.000000, -0.006951
0.952446, 357.556667, 3.000000, -0.127894, 2.997273, 0.000000, -0.002727
0.952733, 357.655000, 2.996000, -0.122586, 2.993491, 0.000000, -0.006509
0.952986, 357.746667, 3.000000, -0.117954, 2.997680, 0.000000, -0.002320
0.953244, 357.846667, 2.996000, -0.112571, 2.993884, 0.000000, -0.006116
0.953493, 357.946667, 3.000000, -0.107489, 2.998074, 0.000000, -0.001926
0.953748, 358.046667, 3.000000, -0.102256, 2.998257, 0.000000, -0.001743
0.953993, 358.146667, 3.000000, -0.097023, 2.998431, 0.000000, -0.001569
0.954252, 358.246667, 2.992000, -0.091545, 2.990599, 0.000000, -0.009401
0.954499, 358.346667, 2.996000, -0.086441, 2.994753, 0.000000, -0.005247
0.954744, 358.446667, 2.992000, -0.081106, 2.990901, 0.000000, -0.009099
0.956020, 358.646667, 3.004000, -0.070948, 3.003162, 0.000000, 0.003162
0.956279, 358.746667, 2.996000, -0.065532, 2.995283, 0.000000, -0.004717
0.956529, 358.846667, 2.992000, -0.060223, 2.991394, 0.000000, -0.008606
0.956775, 358.946667, 2.992000, -0.055002, 2.991494, 0.000000, -0.008506
0.957021, 359.046667, 3.000000, -0.049914, 2.999585, 0.000000, -0.000415
0.957268, 359.146667, 3.000000, -0.044679, 2.999667, 0.000000, -0.000333
0.957514, 359.246667, 2.996000, -0.039391, 2.995741, 0.000000, -0.004259
0.957801, 359.346667, 2.996000, -0.034162, 2.995805, 0.000000, -0.004195
0.958071, 359.446667, 3.000000, -0.028972, 2.999860, 0.000000, -0.000140
0.958334, 359.546667, 2.996000, -0.023705, 2.995906, 0.000000, -0.004094
0.958581, 359.646667, 3.000000, -0.018500, 2.999943, 0.000000, -0.000057
0.959811, 0.938333, 3.000000, 0.049129, 2.999598, 0.000000, -0.000402
0.960072, 1.046667, 3.004000, 0.054873, 3.003499, 0.000000, 0.003499
0.960322, 1.145000, 3.004000, 0.060028, 3.003400, 0.000000, 0.003400
0.960567, 1.236667, 3.000000, 0.064747, 2.999301, 0.000000, -0.000699
0.960825, 1.336667, 3.000000, 0.069981, 2.999184, 0.000000, -0.000816
0.961070, 1.436667, 3.004000, 0.075316, 3.003056, 0.000000, 0.003056
0.961343, 1.536667, 3.004000, 0.080557, 3.002920, 0.000000, 0.002920
0.961589, 1.636667, 3.004000, 0.085798, 3.002774, 0.000000, 0.002774
0.961848, 1.736667, 3.008000, 0.091160, 3.006618, 0.000000, 0.006618
0.962215, 1.836667, 3.004000, 0.096279, 3.002457, 0.000000, 0.002457
0.962559, 1.936667, 3.004000, 0.101520, 3.002284, 0.000000, 0.002284
0.962852, 2.036667, 3.008000, 0.106901, 3.006100, 0.000000, 0.006100
0.964240, 2.136667, 3.008000, 0.112148, 3.005909, 0.000000, 0.005909
0.964572, 2.236667, 3.008000, 0.117394, 3.005708, 0.000000, 0.005708
0.964842, 2.336667, 3.008000, 0.122640, 3.005499, 0.000000, 0.005499
0.965116, 2.436667, 3.008000, 0.127885, 3.005280, 0.000000, 0.005280
0.965397, 2.536667, 3.008000, 0.133130, 3.005052, 0.000000, 0.005052
0.965675, 2.636667, 3.016000, 0.138743, 3.012807, 0.000000, 0.012807
0.965957, 2.736667, 3.012000, 0.143810, 3.008565, 0.000000, 0.008565
0.966279, 2.835000, 3.008000, 0.148775, 3.004319, 0.000000, 0.004319
0.966651, 2.926667, 3.012000, 0.153786, 3.008071, 0.000000, 0.008071
0.966998, 3.026667, 3.012000, 0.159036, 3.007798, 0.000000, 0.007798
0.967341, 3.126667, 3.012000, 0.164285, 3.007516, 0.000000, 0.007516
0.967682, 3.226667, 3.008000, 0.169309, 3.003231, 0.000000, 0.003231
1.147266, 356.085000, 3.000000, -0.204829, 2.992999, 0.000000, -0.007001
1.147576, 356.176667, 3.000000, -0.200041, 2.993323, 0.000000, -0.006677
1.147841, 356.276667, 2.996000, -0.194556, 2.989676, 0.000000, -0.010324
1.148119, 356.376667, 2.996000, -0.189338, 2.990011, 0.000000, -0.009989
1.148375, 356.476667, 2.996000, -0.184119, 2.990337, 0.000000, -0.009663
1.148631, 356.576667, 3.004000, -0.179378, 2.998640, 0.000000, -0.001360
1.148881, 356.676667, 2.996000, -0.173680, 2.990962, 0.000000, -0.009038
1.149156, 356.778333, 2.992000, -0.168148, 2.987271, 0.000000, -0.012729
1.149406, 356.888333, 2.992000, -0.162412, 2.987589, 0.000000, -0.012411
1.150662, 356.978333, 2.992000, -0.157719, 2.987840, 0.000000, -0.012160
1.150921, 357.085000, 3.000000, -0.152563, 2.996118, 0.000000, -0.003882
1.151174, 357.178333, 2.996000, -0.147485, 2.992368, 0.000000, -0.007632
1.151428, 357.285000, 2.992000, -0.141725, 2.988642, 0.000000, -0.011358
1.151676, 357.376667, 2.992000, -0.136943, 2.988864, 0.000000, -0.011136
1.152053, 357.476667, 2.992000, -0.131727, 2.989099, 0.000000, -0.010901
1.152503, 357.576667, 3.004000, -0.127017, 3.001314, 0.000000, 0.001314
1.152854, 357.676667, 2.996000, -0.121454, 2.993537, 0.000000, -0.006463
1.153116, 357.776667, 2.996000, -0.116229, 2.993745, 0.000000, -0.006255
1.153412, 357.876667, 2.996000, -0.111004, 2.993943, 0.000000, -0.006057
1.153674, 357.976667, 3.000000, -0.105919, 2.998130, 0.000000, -0.001870
1.153931, 358.076667, 3.000000, -0.100687, 2.998310, 0.000000, -0.001690
1.155285, 359.366667, 2.996000, -0.033116, 2.995817, 0.000000, -0.004183
1.155547, 359.466667, 2.996000, -0.027888, 2.995870, 0.000000, -0.004130
1.155809, 359.568333, 3.000000, -0.022602, 2.999915, 0.000000, -0.000085
1.156070, 359.675000, 3.004000, -0.017040, 3.003952, 0.000000, 0.003952
1.156322, 359.766667, 2.996000, -0.012201, 2.995975, 0.000000, -0.004025
1.156573, 359.866667, 3.000000, -0.006981, 2.999992, 0.000000, -0.000008
1.156839, 359.966667, 3.000000, -0.001745, 2.999999, 0.000000, -0.000001
1.157091, 0.066667, 3.000000, 0.003491, 2.999998, 0.000000, -0.000002
