time, Azimuth, channel 5 distance, channel5 X, channel5 Y, channel5 Z, error
0.038119, 358.918333, 3.980000, -0.075133, 3.979291, 0.000000, -0.020709
0.038417, 359.026667, 3.988000, -0.067744, 3.987425, 0.000000, -0.012575
0.038694, 359.126667, 3.992000, -0.060846, 3.991536, 0.000000, -0.008464
0.038968, 359.225000, 3.984000, -0.053887, 3.983636, 0.000000, -0.016364
0.039240, 359.316667, 3.988000, -0.047561, 3.987716, 0.000000, -0.012284
0.039538, 359.416667, 3.984000, -0.040561, 3.983794, 0.000000, -0.016206
0.039818, 359.516667, 3.980000, -0.033574, 3.979858, 0.000000, -0.020142
0.040091, 359.616667, 3.996000, -0.026735, 3.995911, 0.000000, -0.004089
0.040382, 359.716667, 4.000000, -0.019780, 3.999951, 0.000000, -0.000049
0.040685, 359.816667, 4.004000, -0.012812, 4.003980, 0.000000, 0.003980
0.040970, 359.916667, 3.984000, -0.005794, 3.983996, 0.000000, -0.016004
0.041257, 0.016667, 3.996000, 0.001162, 3.996000, 0.000000, -0.004000
0.042609, 0.116667, 4.000000, 0.008145, 3.999992, 0.000000, -0.000008
0.042909, 0.216667, 4.004000, 0.015141, 4.003971, 0.000000, 0.003971
0.043213, 0.316667, 4.004000, 0.022129, 4.003939, 0.000000, 0.003939
0.043512, 0.416667, 4.004000, 0.029118, 4.003894, 0.000000, 0.003894
0.043820, 0.516667, 3.996000, 0.036034, 3.995838, 0.000000, -0.004162
0.044114, 0.616667, 3.996000, 0.043008, 3.995769, 0.000000, -0.004231
0.044413, 0.716667, 4.000000, 0.050031, 3.999687, 0.000000, -0.000313
0.044694, 0.816667, 4.000000, 0.057012, 3.999594, 0.000000, -0.000406
0.044982, 0.916667, 4.000000, 0.063993, 3.999488, 0.000000, -0.000512
0.045252, 1.016667, 4.008000, 0.071115, 4.007369, 0.000000, 0.007369
0.045527, 1.116667, 4.000000, 0.077953, 3.999240, 0.000000, -0.000760
0.045797, 1.216667, 4.008000, 0.085103, 4.007096, 0.000000, 0.007096
0.047149, 1.306667, 4.012000, 0.091488, 4.010957, 0.000000, 0.010957
0.047432, 1.406667, 3.996000, 0.098096, 3.994796, 0.000000, -0.005204
0.047704, 1.506667, 4.008000, 0.105383, 4.006614, 0.000000, 0.006614
0.048021, 1.606667, 4.008000, 0.112376, 4.006424, 0.000000, 0.006424
0.048336, 1.706667, 4.008000, 0.119368, 4.006222, 0.000000, 0.006222
0.048628, 1.806667, 4.004000, 0.126234, 4.002010, 0.000000, 0.002010
0.048903, 1.906667, 3.992000, 0.132820, 3.989790, 0.000000, -0.010210
0.049206, 2.006667, 4.004000, 0.140203, 4.001545, 0.000000, 0.001545
0.049477, 2.105000, 4.008000, 0.147218, 4.005295, 0.000000, 0.005295
0.049746, 2.198333, 4.016000, 0.154049, 4.013044, 0.000000, 0.013044
0.050018, 2.305000, 4.016000, 0.161519, 4.012751, 0.000000, 0.012751
0.050301, 2.395000, 4.012000, 0.167655, 4.008495, 0.000000, 0.008495
0.051800, 2.496667, 4.016000, 0.174942, 4.012188, 0.000000, 0.012188
0.052159, 2.598333, 4.016000, 0.182061, 4.011871, 0.000000, 0.011871
0.052472, 2.705000, 4.020000, 0.189718, 4.015521, 0.000000, 0.015521
0.052889, 2.796667, 4.020000, 0.196142, 4.015212, 0.000000, 0.015212
0.053258, 2.896667, 4.016000, 0.202948, 4.010869, 0.000000, 0.010869
0.053582, 2.996667, 4.020000, 0.210157, 4.014503, 0.000000, 0.014503
0.053901, 3.096667, 4.016000, 0.216947, 4.010136, 0.000000, 0.010136
0.054242, 3.196667, 4.020000, 0.224169, 4.013745, 0.000000, 0.013745
0.054549, 3.296667, 4.024000, 0.231404, 4.017341, 0.000000, 0.017341
0.054848, 3.396667, 4.024000, 0.238415, 4.016931, 0.000000, 0.016931
0.055140, 3.496667, 4.020000, 0.245182, 4.012516, 0.000000, 0.012516
0.055430, 3.596667, 4.020000, 0.252184, 4.012082, 0.000000, 0.012082
0.056794, 3.696667, 4.020000, 0.259186, 4.011636, 0.000000, 0.011636
0.057130, 3.796667, 4.020000, 0.266188, 4.011177, 0.000000, 0.011177
0.057437, 3.896667, 4.020000, 0.273188, 4.010707, 0.000000, 0.010707
0.057756, 3.996667, 4.024000, 0.280467, 4.014214, 0.000000, 0.014214
0.264534, 357.265000, 3.972000, -0.189530, 3.967476, 0.000000, -0.032524
0.264862, 357.358333, 3.984000, -0.183620, 3.979766, 0.000000, -0.020234
0.265143, 357.465000, 3.980000, -0.176034, 3.976105, 0.000000, -0.023895
0.265401, 357.556667, 3.988000, -0.170014, 3.984374, 0.000000, -0.015626
0.265682, 357.656667, 3.984000, -0.162896, 3.980668, 0.000000, -0.019332
0.265950, 357.756667, 3.988000, -0.156104, 3.984944, 0.000000, -0.015056
0.266208, 357.856667, 3.996000, -0.149448, 3.993204, 0.000000, -0.006796
0.266459, 357.956667, 3.992000, -0.142336, 3.989462, 0.000000, -0.010538
0.266734, 358.056667, 3.988000, -0.135237, 3.985706, 0.000000, -0.014294
0.267004, 358.156667, 3.976000, -0.127895, 3.973942, 0.000000, -0.026058
0.267293, 358.255000, 3.984000, -0.121318, 3.982152, 0.000000, -0.017848
0.267569, 358.345000, 3.984000, -0.115063, 3.982338, 0.000000, -0.017662
0.268866, 358.446667, 3.996000, -0.108321, 3.994532, 0.000000, -0.005468
0.269149, 358.646667, 3.988000, -0.094188, 3.986888, 0.000000, -0.013112
0.269421, 358.748333, 3.984000, -0.087026, 3.983049, 0.000000, -0.016951
0.269679, 358.855000, 3.984000, -0.079611, 3.983204, 0.000000, -0.016796
0.269932, 358.948333, 3.992000, -0.073269, 3.991328, 0.000000, -0.008672
0.270197, 359.055000, 4.000000, -0.065970, 3.999456, 0.000000, -0.000544
0.270448, 359.146667, 3.996000, -0.059512, 3.995557, 0.000000, -0.004443
0.270795, 359.246667, 3.984000, -0.052381, 3.983656, 0.000000, -0.016344
0.271109, 359.346667, 3.980000, -0.045382, 3.979741, 0.000000, -0.020259
0.271682, 359.446667, 3.988000, -0.038513, 3.987814, 0.000000, -0.012186
0.272066, 359.546667, 4.004000, -0.031680, 4.003875, 0.000000, 0.003875
0.273528, 359.646667, 3.996000, -0.024642, 3.995924, 0.000000, -0.004076
0.273862, 359.746667, 3.984000, -0.017615, 3.983961, 0.000000, -0.016039
0.274142, 359.846667, 3.992000, -0.010683, 3.991986, 0.000000, -0.008014
0.274423, 359.946667, 3.992000, -0.003716, 3.991998, 0.000000, -0.008002
0.274704, 0.046667, 4.004000, 0.003261, 4.003999, 0.000000, 0.003999
0.275043, 0.146667, 4.008000, 0.010260, 4.007987, 0.000000, 0.007987
0.275364, 0.246667, 4.004000, 0.017238, 4.003963, 0.000000, 0.003963
0.275692, 0.346667, 4.004000, 0.024226, 4.003927, 0.000000, 0.003927
0.275990, 0.446667, 4.000000, 0.031183, 3.999878, 0.000000, -0.000122
0.276283, 0.546667, 4.000000, 0.038164, 3.999818, 0.000000, -0.000182
0.276576, 0.646667, 4.008000, 0.045235, 4.007745, 0.000000, 0.007745
0.276851, 0.746667, 3.996000, 0.052074, 3.995661, 0.000000, -0.004339
0.278207, 0.846667, 4.004000, 0.059165, 4.003563, 0.000000, 0.003563
0.278485, 0.946667, 4.000000, 0.066087, 3.999454, 0.000000, -0.000546
0.278764, 1.046667, 4.008000, 0.073213, 4.007331, 0.000000, 0.007331
0.279049, 1.146667, 4.008000, 0.080207, 4.007197, 0.000000, 0.007197
0.279316, 1.245000, 4.004000, 0.086997, 4.003055, 0.000000, 0.003055
0.279583, 1.336667, 4.008000, 0.093495, 4.006909, 0.000000, 0.006909
0.279848, 1.436667, 4.012000, 0.100589, 4.010739, 0.000000, 0.010739
0.280113, 1.536667, 4.012000, 0.107589, 4.010557, 0.000000, 0.010557
0.280377, 1.636667, 4.004000, 0.114360, 4.002367, 0.000000, 0.002367
0.280751, 1.736667, 4.020000, 0.121830, 4.018153, 0.000000, 0.018153
0.281227, 1.836667, 4.000000, 0.128202, 3.997945, 0.000000, -0.002055
0.281586, 1.936667, 4.000000, 0.135179, 3.997715, 0.000000, -0.002285
0.283066, 2.036667, 4.016000, 0.142725, 4.013463, 0.000000, 0.013463
0.283466, 2.136667, 4.016000, 0.149729, 4.013208, 0.000000, 0.013208
0.283773, 2.236667, 4.016000, 0.156734, 4.012940, 0.000000, 0.012940
0.284049, 2.336667, 4.016000, 0.163737, 4.012661, 0.000000, 0.012661
0.284362, 2.436667, 4.016000, 0.170740, 4.012369, 0.000000, 0.012369
0.284664, 2.536667, 4.020000, 0.177920, 4.016061, 0.000000, 0.016061
0.284944, 2.636667, 4.020000, 0.184929, 4.015744, 0.000000, 0.015744
0.285253, 2.736667, 4.016000, 0.191747, 4.011420, 0.000000, 0.011420
0.285548, 2.835000, 4.012000, 0.198433, 4.007090, 0.000000, 0.007090
0.285818, 2.926667, 4.016000, 0.205048, 4.010762, 0.000000, 0.010762
0.286081, 3.026667, 4.024000, 0.212470, 4.018387, 0.000000, 0.018387
0.286361, 3.126667, 4.020000, 0.219265, 4.014016, 0.000000, 0.014016
0.462885, 356.096667, 3.980000, -0.270932, 3.970768, 0.000000, -0.029232
0.463227, 356.196667, 3.988000, -0.264532, 3.979217, 0.000000, -0.020783
0.463494, 356.296667, 3.996000, -0.258103, 3.987656, 0.000000, -0.012344
0.463758, 356.396667, 3.988000, -0.250640, 3.980116, 0.000000, -0.019884
0.464023, 356.496667, 3.976000, -0.242960, 3.968570, 0.000000, -0.031430
0.464301, 356.596667, 3.984000, -0.236508, 3.976974, 0.000000, -0.023026
0.465522, 356.696667, 3.988000, -0.229797, 3.981374, 0.000000, -0.018626
0.465795, 356.796667, 3.996000, -0.223295, 3.989756, 0.000000, -0.010244
0.466048, 356.896667, 3.988000, -0.215898, 3.982152, 0.000000, -0.017848
0.466305, 356.998333, 3.980000, -0.208413, 3.974539, 0.000000, -0.025461
0.466555, 357.105000, 3.984000, -0.201215, 3.978915, 0.000000, -0.021085
0.466806, 357.196667, 3.980000, -0.194653, 3.975237, 0.000000, -0.024763
0.467079, 357.296667, 3.988000, -0.188092, 3.983562, 0.000000, -0.016438
0.467343, 357.396667, 3.988000, -0.181139, 3.983884, 0.000000, -0.016116
0.467597, 357.496667, 3.976000, -0.173662, 3.972206, 0.000000, -0.027794
0.467875, 357.596667, 3.984000, -0.167064, 3.980496, 0.000000, -0.019504
0.468140, 357.696667, 3.988000, -0.160277, 3.984778, 0.000000, -0.015222
0.468393, 357.796667, 4.000000, -0.153784, 3.997043, 0.000000, -0.002957
0.469659, 359.095000, 3.992000, -0.063052, 3.991502, 0.000000, -0.008498
0.469919, 359.186667, 3.984000, -0.056552, 3.983599, 0.000000, -0.016401
0.470171, 359.286667, 3.988000, -0.049649, 3.987691, 0.000000, -0.012309
0.470431, 359.386667, 3.988000, -0.042689, 3.987772, 0.000000, -0.012228
0.470862, 359.486667, 3.992000, -0.035765, 3.991840, 0.000000, -0.008160
0.471165, 359.586667, 3.992000, -0.028798, 3.991896, 0.000000, -0.008104
0.471439, 359.686667, 4.004000, -0.021897, 4.003940, 0.000000, 0.003940
0.471700, 359.786667, 4.000000, -0.014893, 3.999972, 0.000000, -0.000028
0.471960, 359.886667, 3.988000, -0.007888, 3.987992, 0.000000, -0.012008
0.472212, 359.986667, 3.996000, -0.000930, 3.996000, 0.000000, -0.004000
0.472467, 0.086667, 4.000000, 0.006050, 3.999995, 0.000000, -0.000005
0.472716, 0.186667, 4.004000, 0.013045, 4.003979, 0.000000, 0.003979
0.473996, 0.286667, 4.008000, 0.020053, 4.007950, 0.000000, 0.007950
0.474267, 0.386667, 4.004000, 0.027021, 4.003909, 0.000000, 0.003909
0.474521, 0.486667, 3.996000, 0.033941, 3.995856, 0.000000, -0.004144
0.474780, 0.586667, 4.000000, 0.040956, 3.999790, 0.000000, -0.000210
0.475045, 0.686667, 4.008000, 0.048033, 4.007712, 0.000000, 0.007712
0.475324, 0.786667, 4.008000, 0.055028, 4.007622, 0.000000, 0.007622
0.475598, 0.886667, 4.004000, 0.061960, 4.003521, 0.000000, 0.003521
0.475879, 0.986667, 4.004000, 0.068948, 4.003406, 0.000000, 0.003406
0.476138, 1.086667, 4.008000, 0.076011, 4.007279, 0.000000, 0.007279
0.476424, 1.186667, 4.008000, 0.083005, 4.007140, 0.000000, 0.007140
0.476684, 1.285000, 4.012000, 0.089972, 4.010991, 0.000000, 0.010991
0.476939, 1.375000, 4.008000, 0.096176, 4.006846, 0.000000, 0.006846
0.478176, 2.675000, 4.016000, 0.187429, 4.011624, 0.000000, 0.011624
0.478436, 2.766667, 4.020000, 0.194040, 4.015314, 0.000000, 0.015314
0.478690, 2.866667, 4.020000, 0.201048, 4.014969, 0.000000, 0.014969
0.478956, 2.966667, 4.016000, 0.207848, 4.010618, 0.000000, 0.010618
0.479207, 3.066667, 4.016000, 0.214847, 4.010249, 0.000000, 0.010249
0.479500, 3.166667, 4.020000, 0.222067, 4.013862, 0.000000, 0.013862
0.479777, 3.266667, 4.016000, 0.228845, 4.009475, 0.000000, 0.009475
0.480039, 3.366667, 4.024000, 0.236312, 4.017055, 0.000000, 0.017055
0.480290, 3.466667, 4.020000, 0.243081, 4.012644, 0.000000, 0.012644
0.480624, 3.566667, 4.020000, 0.250084, 4.012214, 0.000000, 0.012214
0.480917, 3.666667, 4.020000, 0.257086, 4.011771, 0.000000, 0.011771
0.481198, 3.766667, 4.024000, 0.264350, 4.015308, 0.000000, 0.015308
0.482591, 3.866667, 4.028000, 0.271628, 4.018831, 0.000000, 0.018831
0.482957, 3.966667, 4.028000, 0.278641, 4.018351, 0.000000, 0.018351
0.663836, 356.046667, 4.004000, -0.276052, 3.994473, 0.000000, -0.005527
0.665132, 357.345000, 3.980000, -0.184361, 3.975728, 0.000000, -0.024272
0.665423, 357.436667, 3.988000, -0.178358, 3.984010, 0.000000, -0.015990
0.665684, 357.536667, 3.988000, -0.171404, 3.984315, 0.000000, -0.015685
0.665940, 357.636667, 3.980000, -0.164120, 3.976615, 0.000000, -0.023385
0.666196, 357.736667, 3.992000, -0.157653, 3.988886, 0.000000, -0.011114
0.666449, 357.836667, 3.992000, -0.150691, 3.989155, 0.000000, -0.010845
0.666713, 357.936667, 3.980000, -0.143297, 3.977420, 0.000000, -0.022580
0.666966, 358.036667, 3.984000, -0.136492, 3.981661, 0.000000, -0.018339
0.667220, 358.136667, 3.984000, -0.129542, 3.981893, 0.000000, -0.018107
0.667473, 358.236667, 3.984000, -0.122592, 3.982113, 0.000000, -0.017887
0.667723, 358.336667, 3.984000, -0.115642, 3.982321, 0.000000, -0.017679
0.668018, 358.436667, 3.992000, -0.108909, 3.990514, 0.000000, -0.009486
0.669309, 358.636667, 3.988000, -0.094884, 3.986871, 0.000000, -0.013129
0.669593, 358.736667, 3.984000, -0.087837, 3.983032, 0.000000, -0.016968
0.669854, 358.836667, 3.988000, -0.080967, 3.987178, 0.000000, -0.012822
0.670123, 358.936667, 3.992000, -0.074082, 3.991313, 0.000000, -0.008687
0.670409, 359.036667, 3.992000, -0.067116, 3.991436, 0.000000, -0.008564
0.670663, 359.136667, 3.996000, -0.060209, 3.995546, 0.000000, -0.004454
0.670978, 359.236667, 3.976000, -0.052969, 3.975647, 0.000000, -0.024353
0.671304, 359.336667, 3.988000, -0.046169, 3.987733, 0.000000, -0.012267
0.671602, 359.436667, 3.996000, -0.039288, 3.995807, 0.000000, -0.004193
0.671862, 359.536667, 3.996000, -0.032314, 3.995869, 0.000000, -0.004131
0.672198, 359.636667, 3.988000, -0.025289, 3.987920, 0.000000, -0.012080
0.673492, 0.926667, 4.004000, 0.064755, 4.003476, 0.000000, 0.003476
0.673757, 1.026667, 4.004000, 0.071743, 4.003357, 0.000000, 0.003357
0.674011, 1.126667, 4.012000, 0.078887, 4.011224, 0.000000, 0.011224
0.674262, 1.226667, 4.004000, 0.085717, 4.003082, 0.000000, 0.003082
0.674509, 1.326667, 4.004000, 0.092703, 4.002927, 0.000000, 0.002927
0.674768, 1.426667, 4.016000, 0.099988, 4.014755, 0.000000, 0.014755
0.675017, 1.526667, 4.012000, 0.106889, 4.010576, 0.000000, 0.010576
0.675312, 1.626667, 4.016000, 0.114002, 4.014382, 0.000000, 0.014382
0.675566, 1.726667, 3.996000, 0.120405, 3.994186, 0.000000, -0.005814
0.675814, 1.825000, 4.000000, 0.127387, 3.997971, 0.000000, -0.002029
0.676067, 1.916667, 4.000000, 0.133784, 3.997762, 0.000000, -0.002238
0.676324, 2.016667, 4.012000, 0.141183, 4.009515, 0.000000, 0.009515
0.677597, 2.116667, 4.020000, 0.148476, 4.017257, 0.000000, 0.017257
0.677871, 2.216667, 4.012000, 0.155178, 4.008998, 0.000000, 0.008998
0.678120, 2.316667, 4.016000, 0.162337, 4.012718, 0.000000, 0.012718
0.678369, 2.416667, 4.016000, 0.169340, 4.012428, 0.000000, 0.012428
0.678617, 2.516667, 4.020000, 0.176518, 4.016123, 0.000000, 0.016123
0.678876, 2.616667, 4.020000, 0.183527, 4.015808, 0.000000, 0.015808
0.679148, 2.716667, 4.016000, 0.190346, 4.011487, 0.000000, 0.011487
0.679399, 2.816667, 4.020000, 0.197544, 4.015143, 0.000000, 0.015143
0.679644, 2.916667, 4.016000, 0.204348, 4.010798, 0.000000, 0.010798
0.679889, 3.016667, 4.028000, 0.211979, 4.022418, 0.000000, 0.022418
0.680136, 3.116667, 4.016000, 0.218347, 4.010060, 0.000000, 0.010060
0.680393, 3.216667, 4.016000, 0.225346, 4.009673, 0.000000, 0.009673
0.862788, 356.066667, 3.988000, -0.273560, 3.978606, 0.000000, -0.021394
0.863126, 356.166667, 3.976000, -0.265813, 3.967105, 0.000000, -0.032895
0.863412, 356.266667, 3.988000, -0.259670, 3.979537, 0.000000, -0.020463
0.863674, 356.366667, 3.984000, -0.252471, 3.975992, 0.000000, -0.024008
0.863945, 356.466667, 3.976000, -0.245038, 3.968442, 0.000000, -0.031558
0.864210, 356.566667, 3.984000, -0.238590, 3.976849, 0.000000, -0.023151
0.864495, 356.666667, 3.988000, -0.231882, 3.981253, 0.000000, -0.018747
0.864749, 356.766667, 3.980000, -0.224481, 3.973664, 0.000000, -0.026336
0.865010, 356.866667, 3.988000, -0.217983, 3.982038, 0.000000, -0.017962
0.866235, 356.966667, 3.988000, -0.211033, 3.982412, 0.000000, -0.017588
0.866492, 357.066667, 3.980000, -0.203672, 3.974785, 0.000000, -0.025215
0.866744, 357.166667, 3.976000, -0.196537, 3.971140, 0.000000, -0.028860
0.867015, 357.266667, 3.984000, -0.189987, 3.979467, 0.000000, -0.020533
0.867307, 357.366667, 3.984000, -0.183042, 3.979793, 0.000000, -0.020207
0.867694, 357.466667, 3.988000, -0.176272, 3.984102, 0.000000, -0.015898
0.868105, 357.566667, 3.988000, -0.169318, 3.984404, 0.000000, -0.015596
0.868555, 357.666667, 3.984000, -0.162201, 3.980697, 0.000000, -0.019303
0.868857, 357.766667, 3.996000, -0.155721, 3.992965, 0.000000, -0.007035
0.869173, 357.866667, 3.984000, -0.148305, 3.981239, 0.000000, -0.018761
0.869444, 357.966667, 4.000000, -0.141924, 3.997481, 0.000000, -0.002519
0.869735, 358.066667, 3.992000, -0.134677, 3.989728, 0.000000, -0.010272
0.871441, 358.166667, 3.960000, -0.126689, 3.957973, 0.000000, -0.042027
0.872052, 358.265000, 3.984000, -0.120623, 3.982174, 0.000000, -0.017826
0.872725, 358.358333, 3.988000, -0.114250, 3.986363, 0.000000, -0.013637
0.873427, 358.465000, 4.000000, -0.107150, 3.998565, 0.000000, -0.001435
0.874327, 358.656667, 3.976000, -0.093211, 3.974907, 0.000000, -0.025093
0.874934, 358.756667, 3.988000, -0.086534, 3.987061, 0.000000, -0.012939
0.875399, 358.856667, 3.984000, -0.079495, 3.983207, 0.000000, -0.016793
0.875808, 358.958333, 4.000000, -0.072718, 3.999339, 0.000000, -0.000661
0.876204, 359.066667, 3.992000, -0.065026, 3.991470, 0.000000, -0.008530
0.876602, 359.166667, 3.980000, -0.057885, 3.979579, 0.000000, -0.020421
0.876991, 359.266667, 3.988000, -0.051041, 3.987673, 0.000000, -0.012327
0.879319, 359.356667, 3.984000, -0.044733, 3.983749, 0.000000, -0.016251
0.879749, 359.456667, 3.988000, -0.037817, 3.987821, 0.000000, -0.012179
0.880135, 359.556667, 3.992000, -0.030888, 3.991880, 0.000000, -0.008120
0.880541, 359.656667, 3.988000, -0.023897, 3.987928, 0.000000, -0.012072
0.880972, 359.756667, 3.996000, -0.016971, 3.995964, 0.000000, -0.004036
0.881333, 359.856667, 4.000000, -0.010007, 3.999987, 0.000000, -0.000013
0.881624, 359.956667, 4.000000, -0.003025, 3.999999, 0.000000, -0.000001
0.881932, 0.055000, 4.000000, 0.003840, 3.999998, 0.000000, -0.000002
0.882318, 0.148333, 3.996000, 0.010345, 3.995987, 0.000000, -0.004013
0.882651, 0.256667, 4.004000, 0.017937, 4.003960, 0.000000, 0.003960
0.882948, 0.356667, 4.000000, 0.024900, 3.999922, 0.000000, -0.000078
0.883284, 0.456667, 4.008000, 0.031945, 4.007873, 0.000000, 0.007873
0.884678, 0.556667, 4.004000, 0.038901, 4.003811, 0.000000, 0.003811
0.884990, 0.655000, 4.004000, 0.045772, 4.003738, 0.000000, 0.003738
0.885283, 0.748333, 3.996000, 0.052190, 3.995659, 0.000000, -0.004341
0.885564, 0.855000, 4.004000, 0.059748, 4.003554, 0.000000, 0.003554
0.885836, 0.946667, 4.008000, 0.066219, 4.007453, 0.000000, 0.007453
0.886108, 1.046667, 4.008000, 0.073213, 4.007331, 0.000000, 0.007331
0.886393, 1.146667, 4.008000, 0.080207, 4.007197, 0.000000, 0.007197
0.886665, 1.246667, 4.004000, 0.087114, 4.003052, 0.000000, 0.003052
0.886949, 1.346667, 4.008000, 0.094194, 4.006893, 0.000000, 0.006893
0.887223, 1.446667, 4.016000, 0.101390, 4.014720, 0.000000, 0.014720
0.887533, 1.546667, 4.012000, 0.108288, 4.010538, 0.000000, 0.010538
0.887880, 1.646667, 3.996000, 0.114828, 3.994350, 0.000000, -0.005650
0.889543, 2.936667, 4.020000, 0.205953, 4.014721, 0.000000, 0.014721
0.889918, 3.036667, 4.024000, 0.213171, 4.018350, 0.000000, 0.018350
0.890212, 3.136667, 4.012000, 0.219528, 4.005989, 0.000000, 0.005989
0.890488, 3.236667, 4.020000, 0.226971, 4.013587, 0.000000, 0.013587
0.890763, 3.336667, 4.024000, 0.234209, 4.017178, 0.000000, 0.017178
0.891035, 3.436667, 4.020000, 0.240980, 4.012771, 0.000000, 0.012771
0.891306, 3.536667, 4.020000, 0.247983, 4.012344, 0.000000, 0.012344
0.891579, 3.636667, 4.020000, 0.254985, 4.011905, 0.000000, 0.011905
0.891873, 3.736667, 4.024000, 0.262248, 4.015445, 0.000000, 0.015445
0.892263, 3.836667, 4.024000, 0.269256, 4.014982, 0.000000, 0.014982
0.892583, 3.936667, 4.032000, 0.276812, 4.022487, 0.000000, 0.022487
1.076247, 356.086667, 3.976000, -0.271352, 3.966730, 0.000000, -0.033270
1.076845, 356.186667, 3.976000, -0.264428, 3.967197, 0.000000, -0.032803
1.077317, 356.286667, 3.996000, -0.258799, 3.987611, 0.000000, -0.012389
1.077788, 356.386667, 3.988000, -0.251335, 3.980072, 0.000000, -0.019928
1.078427, 356.486667, 3.984000, -0.244143, 3.976512, 0.000000, -0.023488
1.081587, 357.776667, 3.992000, -0.154869, 3.988995, 0.000000, -0.011005
1.082227, 357.876667, 3.992000, -0.147906, 3.989259, 0.000000, -0.010741
1.082716, 357.976667, 3.984000, -0.140661, 3.981516, 0.000000, -0.018484
1.083157, 358.076667, 3.972000, -0.133309, 3.969762, 0.000000, -0.030238
1.083569, 358.176667, 3.976000, -0.126508, 3.973987, 0.000000, -0.026013
1.083971, 358.276667, 3.984000, -0.119812, 3.982198, 0.000000, -0.017802
1.084410, 358.376667, 4.000000, -0.113315, 3.998395, 0.000000, -0.001605
1.084851, 358.476667, 3.992000, -0.106124, 3.990589, 0.000000, -0.009411
1.085281, 358.676667, 3.988000, -0.092101, 3.986936, 0.000000, -0.013064
1.085720, 358.776667, 3.984000, -0.085057, 3.983092, 0.000000, -0.016908
1.086163, 358.876667, 4.000000, -0.078418, 3.999231, 0.000000, -0.000769
1.089636, 358.976667, 3.992000, -0.071295, 3.991363, 0.000000, -0.008637
1.090155, 359.076667, 3.984000, -0.064200, 3.983483, 0.000000, -0.016517
1.090670, 359.176667, 4.004000, -0.057535, 4.003587, 0.000000, 0.003587
1.091080, 359.276667, 3.988000, -0.050345, 3.987682, 0.000000, -0.012318
1.091596, 359.376667, 3.992000, -0.043429, 3.991764, 0.000000, -0.008236
1.092203, 359.476667, 3.992000, -0.036462, 3.991833, 0.000000, -0.008167
1.092648, 359.576667, 3.984000, -0.029436, 3.983891, 0.000000, -0.016109
1.093201, 359.676667, 3.996000, -0.022550, 3.995936, 0.000000, -0.004064
1.093645, 359.776667, 3.996000, -0.015576, 3.995970, 0.000000, -0.004030
1.094079, 359.876667, 4.008000, -0.008628, 4.007991, 0.000000, 0.007991
1.094513, 359.976667, 3.996000, -0.001627, 3.996000, 0.000000, -0.004000
1.094942, 0.076667, 4.004000, 0.005358, 4.003996, 0.000000, 0.003996
1.097554, 1.366667, 4.012000, 0.095688, 4.010859, 0.000000, 0.010859
